Id,SalePrice
2736,147146.39444983413
2737,127023.91129262012
2738,129091.63519681315
2739,145945.24152243408
2740,136044.14196555183
2741,141291.72971045744
2742,147921.49284031766
2743,167056.18422659428
2744,154101.77130567015
2745,135610.46198461787
2746,143196.12749916216
2747,149513.6356054855
2748,118832.35514228998
2749,130035.44526171601
2750,126718.97260730198
2751,135957.07744122602
2752,190590.57777475007
2753,132415.4659330846
2754,221766.50426603813
2755,138098.4370431708
2756,105538.26483245453
2757,71580.29941989956
2758,90094.88948782744
2759,155956.4029713934
2760,124783.09074333688
2761,128449.3813756277
2762,139216.16594252104
2763,169689.55539940743
2764,127556.20671865612
2765,274189.9921557503
2766,121542.14854546303
2767,83975.77657022818
2768,106205.21861578099
2769,136789.10167726295
2770,145052.60019531645
2771,107142.88619381534
2772,110589.24444238022
2773,155723.38656873035
2774,140969.68175356873
2775,118482.84439180545
2776,135003.1620448772
2777,154084.08650762477
2778,98537.9603905659
2779,120047.01754403823
2780,45408.766522650156
2781,100897.70828996686
2782,103007.45544073031
2783,99420.03762116776
2784,129238.41007142239
2785,128656.92087053515
2786,69357.36559640661
2787,131452.442743286
2788,80531.54063601916
2789,193962.42229463966
2790,93897.29242854314
2791,99635.9023776435
2792,68365.92321897222
2793,162454.52345652488
2794,95934.59769504065
2795,112889.99802900887
2796,114695.23268086158
2797,244901.5852515826
2798,104927.45299777771
2799,120537.63323444306
2800,64119.8314256829
2801,116404.6989952039
2802,127800.57907956076
2803,175143.66603282912
2804,113598.87958725712
2805,96078.37691646523
2806,81167.54915594598
2807,177223.6866411235
2808,150966.30169193365
2809,133731.16008566576
2810,125369.61853471596
2811,162650.91913107768
2812,166884.72479754977
2813,145073.24540368997
2814,153573.58395181605
2815,93421.87491383696
2816,221760.5468571096
2817,165429.95277754788
2818,129647.30496866458
2819,205103.0526143041
2820,143434.0904378845
2821,121718.9024084029
2822,191382.0672653132
2823,337387.21942678606
2824,181947.7804602387
2825,147285.83165192994
2826,120246.22990564698
2827,145549.6216126421
2828,223574.10086951422
2829,190644.3438916416
2830,238095.31663126883
2831,175377.0036855189
2832,241297.969899618
2833,317919.52463718643
2834,228690.07576637925
2835,227328.5693915612
2836,189423.1617522749
2837,127936.51576716464
2838,145130.82306663008
2839,155510.0974628342
2840,211960.26835071
2841,201334.2071954928
2842,226056.02395181495
2843,161888.677194834
2844,171658.0924399179
2845,118322.74969660862
2846,208541.06301122217
2847,215850.5897750725
2848,230151.78101412757
2849,199361.30989796968
2850,271273.93916004576
2851,199240.179476575
2852,231134.19154842864
2853,229883.48727537878
2854,134859.79545689264
2855,201967.94357848383
2856,200051.24027919566
2857,185092.89428037105
2858,205022.0350822275
2859,118277.93967677053
2860,125519.60995911554
2861,115346.91649531771
2862,197018.15909457984
2863,133832.6007710148
2864,277718.2703602493
2865,141924.18739572878
2866,134032.33966022718
2867,104905.35127311797
2868,71787.59079481983
2869,89626.29955943312
2870,127950.51530722246
2871,91391.3976263593
2872,61588.78681849085
2873,103494.81492593413
2874,143283.26967486256
2875,119354.27541123744
2876,157086.32046411865
2877,156592.66218281066
2878,173071.0931496277
2879,137250.8317604934
2880,99240.34602093702
2881,128628.86734537268
2882,155615.15321041562
2883,211967.9163253262
2884,210184.21479486985
2885,201240.81066493894
2886,227781.66111532613
2887,104460.90389656823
2888,148171.9142657845
2889,60463.725386043654
2890,85855.4206935725
2891,145961.5704392983
2892,24715.744910055248
2893,62728.66211073207
2894,38244.37678652571
2895,332588.8662532219
2896,288257.69553493266
2897,220608.05939251737
2898,141823.0739321271
2899,210405.62493357997
2900,160647.91119358948
2901,214366.96119999897
2902,182072.256422043
2903,311352.8459842431
2904,339135.65829866665
2905,75365.64030423685
2906,181655.8907986703
2907,104489.37933332345
2908,134553.19431158376
2909,138949.56929868506
2910,69350.47191118322
2911,79223.20678743621
2912,153095.3888493
2913,80299.83233513968
2914,63028.88185898218
2915,78259.7762597207
2916,75956.8654445771
2917,167675.42582809093
2918,122379.62061931781
2919,225299.92102003435
